,reaction,metabolite,sample_id,flux
8664,EX_na1(e),na1(e),Healthy3,2.5660198650882336e-09
8665,EX_na1(e),na1(e),Healthy4,5.177143753941454e-11
8666,EX_na1(e),na1(e),Healthy5,2.421035145649147e-09
8667,EX_na1(e),na1(e),Healthy6,1.2382588230030269e-11
8668,EX_na1(e),na1(e),Healthy7,7.436840918034671e-09
8669,EX_na1(e),na1(e),Healthy8,4.73916103170317e-10
8670,EX_nac(e),nac(e),Cancer1,0.41067962113005585
8671,EX_nac(e),nac(e),Cancer2,0.2100305120710014
8672,EX_nac(e),nac(e),Cancer3,0.42825594120377775
8673,EX_nac(e),nac(e),Cancer4,0.11832243666308234
8674,EX_nac(e),nac(e),Cancer5,1.3239360325155953
8675,EX_nac(e),nac(e),Cancer6,0.05675889957965673
8676,EX_nac(e),nac(e),Cancer7,0.09928573860097957
8677,EX_nac(e),nac(e),Cancer8,0.16057036216629297
8678,EX_nac(e),nac(e),Healthy1,0.06769828388601867
8679,EX_nac(e),nac(e),Healthy2,0.14355952117497967
8680,EX_nac(e),nac(e),Healthy3,0.17800096705590465
8681,EX_nac(e),nac(e),Healthy4,0.0862260138863611
8682,EX_nac(e),nac(e),Healthy5,0.11579841053676726
8683,EX_nac(e),nac(e),Healthy6,0.09844932332895404
8684,EX_nac(e),nac(e),Healthy7,0.4966775866038958
8685,EX_nac(e),nac(e),Healthy8,0.0697735265129518
8686,EX_ncam(e),ncam(e),Cancer1,0.3869563774994955
8687,EX_ncam(e),ncam(e),Cancer2,0.19506332141854835
8688,EX_ncam(e),ncam(e),Cancer3,0.4097476400547623
8689,EX_ncam(e),ncam(e),Cancer4,0.06511659564302452
8690,EX_ncam(e),ncam(e),Cancer5,1.29208227637714
8691,EX_ncam(e),ncam(e),Cancer6,0.02752135515283495
8692,EX_ncam(e),ncam(e),Cancer7,0.028284325640914158
8693,EX_ncam(e),ncam(e),Cancer8,0.06408708930667764
8694,EX_ncam(e),ncam(e),Healthy1,0.04296411048446092
8695,EX_ncam(e),ncam(e),Healthy2,0.05566208565534824
8696,EX_ncam(e),ncam(e),Healthy3,0.15538049430478937
8697,EX_ncam(e),ncam(e),Healthy4,0.06400223883748066
8698,EX_ncam(e),ncam(e),Healthy5,0.09490147868600206
8699,EX_ncam(e),ncam(e),Healthy6,0.08196670216270144
8700,EX_ncam(e),ncam(e),Healthy7,0.48024963829196166
8701,EX_ncam(e),ncam(e),Healthy8,0.04054687702217363
8702,EX_nh4(e),nh4(e),Cancer1,34.936951520717145
8703,EX_nh4(e),nh4(e),Cancer2,23.491701781714575
8704,EX_nh4(e),nh4(e),Cancer3,38.89538248459199
8705,EX_nh4(e),nh4(e),Cancer4,31.662885197152697
8706,EX_nh4(e),nh4(e),Cancer5,35.74494600290216
8707,EX_nh4(e),nh4(e),Cancer6,25.08298119516235
8708,EX_nh4(e),nh4(e),Cancer7,40.865467016975174
8709,EX_nh4(e),nh4(e),Cancer8,38.826999826293765
8710,EX_nh4(e),nh4(e),Healthy1,41.12018646110815
8711,EX_nh4(e),nh4(e),Healthy2,33.6263432703193
8712,EX_nh4(e),nh4(e),Healthy3,32.50712762202209
8713,EX_nh4(e),nh4(e),Healthy4,17.62680672810539
8714,EX_nh4(e),nh4(e),Healthy5,35.24840635855961
8715,EX_nh4(e),nh4(e),Healthy6,22.864534490081653
8716,EX_nh4(e),nh4(e),Healthy7,41.140499261905155
8717,EX_nh4(e),nh4(e),Healthy8,31.399910810294728
8718,EX_nmn(e),nmn(e),Cancer1,8.956680207789142e-11
8719,EX_nmn(e),nmn(e),Cancer3,1.2261457167274392e-13
8720,EX_nmn(e),nmn(e),Healthy4,2.1374581088085252e-08
8721,EX_nmn(e),nmn(e),Healthy6,9.719550905162745e-10
8722,EX_nmn(e),nmn(e),Healthy7,2.7418343639364757e-15
8723,EX_nmn(e),nmn(e),Healthy8,5.367284172107403e-10
8724,EX_no(e),no(e),Cancer1,0.6510617367257696
8725,EX_no(e),no(e),Cancer2,0.13859650812509433
8726,EX_no(e),no(e),Cancer3,0.0982787622334892
8727,EX_no(e),no(e),Cancer4,7.08723937827943e-13
8728,EX_no(e),no(e),Cancer6,1.8654938484684e-09
8729,EX_no(e),no(e),Cancer7,0.0006898212233299376
8730,EX_no(e),no(e),Cancer8,4.509712699151571e-11
8731,EX_no(e),no(e),Healthy3,0.044045406847952204
8732,EX_no(e),no(e),Healthy4,0.05090259724203526
8733,EX_no(e),no(e),Healthy6,4.484328107224218e-12
8734,EX_no(e),no(e),Healthy7,0.6464873704052136
8735,EX_no2(e),no2(e),Cancer1,12.28620557363164
8736,EX_no2(e),no2(e),Cancer2,7.617147672442829
8737,EX_no2(e),no2(e),Cancer3,2.3147588094239424
8738,EX_no2(e),no2(e),Cancer4,0.8703489842046513
8739,EX_no2(e),no2(e),Cancer5,1.3701646855218401e-12
8740,EX_no2(e),no2(e),Cancer6,0.9326657952652555
8741,EX_no2(e),no2(e),Cancer7,3.0839658549889526
8742,EX_no2(e),no2(e),Cancer8,2.6091990010757793
8743,EX_no2(e),no2(e),Healthy1,3.8664082166919203
8744,EX_no2(e),no2(e),Healthy2,6.49154920965325
8745,EX_no2(e),no2(e),Healthy3,2.2964131186293892
8746,EX_no2(e),no2(e),Healthy4,1.1444199579804877
8747,EX_no2(e),no2(e),Healthy5,6.8859840374131105
8748,EX_no2(e),no2(e),Healthy6,1.2711086471743303
8749,EX_no2(e),no2(e),Healthy7,7.119337936841776
8750,EX_no2(e),no2(e),Healthy8,0.7450673040856278
8751,EX_no3(e),no3(e),Cancer1,4.432450684590968e-10
8752,EX_no3(e),no3(e),Cancer2,1.4190803171334674e-12
8753,EX_no3(e),no3(e),Cancer3,1.2715424004137202e-12
8754,EX_no3(e),no3(e),Cancer4,2.5595852695225157e-13
8755,EX_no3(e),no3(e),Cancer6,3.684915045567842e-08
8756,EX_no3(e),no3(e),Cancer7,1.8055016945270376e-13
8757,EX_no3(e),no3(e),Healthy1,1.0322276382515942e-11
8758,EX_no3(e),no3(e),Healthy3,5.1929719239583075e-12
8759,EX_no3(e),no3(e),Healthy4,1.3626471000371393e-15
8760,EX_no3(e),no3(e),Healthy5,2.895569227526376e-13
8761,EX_no3(e),no3(e),Healthy7,9.162918940537098e-13
8762,EX_no3(e),no3(e),Healthy8,5.879398952205526e-11
8763,EX_o2(e),o2(e),Cancer1,16.532673196821417
8764,EX_o2(e),o2(e),Cancer2,12.615658292628046
8765,EX_o2(e),o2(e),Cancer3,6.265634050064448
8766,EX_o2(e),o2(e),Cancer4,2.5748475112627975
8767,EX_o2(e),o2(e),Cancer5,5.028631848400874
8768,EX_o2(e),o2(e),Cancer6,1.4393478392385521
8769,EX_o2(e),o2(e),Cancer7,13.032362533372966
8770,EX_o2(e),o2(e),Cancer8,6.8057361296204615
8771,EX_o2(e),o2(e),Healthy1,2.750649964908133
8772,EX_o2(e),o2(e),Healthy2,48.867036118086354
8773,EX_o2(e),o2(e),Healthy3,9.287177929261322
8774,EX_o2(e),o2(e),Healthy4,2.256452936895975
8775,EX_o2(e),o2(e),Healthy5,27.68466452356666
8776,EX_o2(e),o2(e),Healthy6,12.113548597684085
8777,EX_o2(e),o2(e),Healthy7,26.281306263679298
8778,EX_o2(e),o2(e),Healthy8,3.3679158739753405
8779,EX_oaa(e),oaa(e),Cancer1,0.053087996194552484
8780,EX_oaa(e),oaa(e),Cancer2,0.018437689254022328
8781,EX_oaa(e),oaa(e),Cancer4,0.002327759510783513
8782,EX_oaa(e),oaa(e),Cancer6,0.0023393222158387063
8783,EX_oaa(e),oaa(e),Healthy1,0.010233043872392798
8784,EX_oaa(e),oaa(e),Healthy2,0.014722264126713328
8785,EX_oaa(e),oaa(e),Healthy3,0.009882058927929167
8786,EX_oaa(e),oaa(e),Healthy4,0.0025421017641895707
8787,EX_oaa(e),oaa(e),Healthy5,0.06817105905205707
8788,EX_ocdca(e),ocdca(e),Cancer1,3.0975241717812763
8789,EX_ocdca(e),ocdca(e),Cancer2,0.4467381507630371
8790,EX_ocdca(e),ocdca(e),Cancer3,2.297229536623943
8791,EX_ocdca(e),ocdca(e),Cancer4,1.6742258470761098
8792,EX_ocdca(e),ocdca(e),Cancer5,3.8903101015454458
8793,EX_ocdca(e),ocdca(e),Cancer6,0.6079903693893288
8794,EX_ocdca(e),ocdca(e),Cancer7,1.3169122079448612
8795,EX_ocdca(e),ocdca(e),Cancer8,5.414532748183499
8796,EX_ocdca(e),ocdca(e),Healthy1,0.037315977773647264
8797,EX_ocdca(e),ocdca(e),Healthy2,0.2874677281073677
8798,EX_ocdca(e),ocdca(e),Healthy3,1.9368621567028237
8799,EX_ocdca(e),ocdca(e),Healthy4,1.2627671148212145
8800,EX_ocdca(e),ocdca(e),Healthy5,6.94991084225431
8801,EX_ocdca(e),ocdca(e),Healthy6,0.7685219870188638
8802,EX_ocdca(e),ocdca(e),Healthy7,1.6547307760184184
8803,EX_ocdca(e),ocdca(e),Healthy8,1.3027681866501268
8804,EX_ocdcea(e),ocdcea(e),Cancer5,2.0712613187022165e-12
8805,EX_ocdcea(e),ocdcea(e),Cancer7,5.016624383869456e-16
8806,EX_ocdcea(e),ocdcea(e),Cancer8,7.162362081386596e-13
8807,EX_ocdcea(e),ocdcea(e),Healthy2,4.435967281194607e-14
8808,EX_ocdcea(e),ocdcea(e),Healthy4,2.7045749305236786e-15
8809,EX_ocdcea(e),ocdcea(e),Healthy5,5.1978200396967176e-14
8810,EX_ocdcea(e),ocdcea(e),Healthy6,1.3647105750381355e-11
8811,EX_orn(e),orn(e),Cancer1,15.961050855177156
8812,EX_orn(e),orn(e),Cancer2,9.55238086279822
8813,EX_orn(e),orn(e),Cancer3,5.463320343053188
8814,EX_orn(e),orn(e),Cancer4,6.491799420804815
8815,EX_orn(e),orn(e),Cancer5,6.433501778697488
8816,EX_orn(e),orn(e),Cancer6,5.395230678244754
8817,EX_orn(e),orn(e),Cancer7,14.378248300485211
8818,EX_orn(e),orn(e),Cancer8,7.642520596080074
8819,EX_orn(e),orn(e),Healthy1,6.306270550350906
8820,EX_orn(e),orn(e),Healthy2,7.864274185781286
8821,EX_orn(e),orn(e),Healthy3,6.978402286693382
8822,EX_orn(e),orn(e),Healthy4,4.350729847081093
8823,EX_orn(e),orn(e),Healthy5,11.626063510361664
8824,EX_orn(e),orn(e),Healthy6,12.631702264285993
8825,EX_orn(e),orn(e),Healthy7,20.169251816849997
8826,EX_orn(e),orn(e),Healthy8,5.809021607505629
8827,EX_oxa(e),oxa(e),Cancer1,0.8400824356625608
8828,EX_oxa(e),oxa(e),Cancer2,0.3661536286616974
8829,EX_oxa(e),oxa(e),Cancer3,0.021753903586282243
8830,EX_oxa(e),oxa(e),Cancer4,4.041263694895614e-12
8831,EX_oxa(e),oxa(e),Cancer5,0.0008694939866929737
8832,EX_oxa(e),oxa(e),Cancer6,0.03563714846012283
8833,EX_oxa(e),oxa(e),Cancer7,0.14310385255444186
8834,EX_oxa(e),oxa(e),Cancer8,0.003975217614958044
8835,EX_oxa(e),oxa(e),Healthy1,2.27918073829715e-08
8836,EX_oxa(e),oxa(e),Healthy2,0.0049158838583078825
8837,EX_oxa(e),oxa(e),Healthy3,1.0063252399482422e-07
8838,EX_oxa(e),oxa(e),Healthy4,0.023453779637230814
8839,EX_oxa(e),oxa(e),Healthy5,8.143374236956111e-11
8840,EX_oxa(e),oxa(e),Healthy6,1.8900351820611658e-10
8841,EX_oxa(e),oxa(e),Healthy7,0.9515296154601409
8842,EX_oxa(e),oxa(e),Healthy8,6.705966785505933e-09
8843,EX_pac(e),pac(e),Cancer1,1.1512102636245518
8844,EX_pac(e),pac(e),Cancer2,1.6130775669136153
8845,EX_pac(e),pac(e),Cancer3,0.5980352321622722
8846,EX_pac(e),pac(e),Cancer4,0.7597619292176492
8847,EX_pac(e),pac(e),Cancer5,1.8528660341028278
8848,EX_pac(e),pac(e),Cancer6,0.19092430043318315
8849,EX_pac(e),pac(e),Cancer7,1.3098687376654259
8850,EX_pac(e),pac(e),Cancer8,0.5728741277028793
8851,EX_pac(e),pac(e),Healthy1,0.16113001924247528
8852,EX_pac(e),pac(e),Healthy2,1.1172777467946595
8853,EX_pac(e),pac(e),Healthy3,0.30450998686880903
8854,EX_pac(e),pac(e),Healthy4,1.6323677732119415
8855,EX_pac(e),pac(e),Healthy5,2.62125122897107
8856,EX_pac(e),pac(e),Healthy6,7.5550271669558295
8857,EX_pac(e),pac(e),Healthy7,2.881235108083036
8858,EX_pac(e),pac(e),Healthy8,2.696934656019614
8859,EX_pect(e),pect(e),Cancer7,2.3817198740562068e-17
8860,EX_pect(e),pect(e),Healthy4,1.7208293548797135e-14
8861,EX_pect(e),pect(e),Healthy6,2.1268473041603638e-13
8862,EX_pecticgal(e),pecticgal(e),Cancer8,1.7196093364827242e-12
8863,EX_pecticgal(e),pecticgal(e),Healthy2,8.413205893270819e-15
8864,EX_pecticgal(e),pecticgal(e),Healthy5,1.0209611736246876e-13
8865,EX_phe_L(e),phe_L(e),Cancer1,1.4127199721375154
8866,EX_phe_L(e),phe_L(e),Cancer2,1.650239383416111
8867,EX_phe_L(e),phe_L(e),Cancer3,0.6822095685770242
8868,EX_phe_L(e),phe_L(e),Cancer4,0.7723226623372894
8869,EX_phe_L(e),phe_L(e),Cancer5,1.8651374577121504
8870,EX_phe_L(e),phe_L(e),Cancer6,0.19839029613717019
8871,EX_phe_L(e),phe_L(e),Cancer7,0.9913692794293537
8872,EX_phe_L(e),phe_L(e),Cancer8,0.7190650153327188
8873,EX_phe_L(e),phe_L(e),Healthy1,0.17585679427406137
8874,EX_phe_L(e),phe_L(e),Healthy2,1.1098954469628524
8875,EX_phe_L(e),phe_L(e),Healthy3,0.45265498908913154
8876,EX_phe_L(e),phe_L(e),Healthy4,1.6676815231661086
8877,EX_phe_L(e),phe_L(e),Healthy5,2.1063375609899966
8878,EX_phe_L(e),phe_L(e),Healthy6,7.588994351151242
8879,EX_phe_L(e),phe_L(e),Healthy7,3.1208996353924805
8880,EX_phe_L(e),phe_L(e),Healthy8,2.713230530007156
8881,EX_pheme(e),pheme(e),Cancer5,1.18581272553867e-10
8882,EX_pheme(e),pheme(e),Cancer7,7.453764155443295e-09
8883,EX_pheme(e),pheme(e),Cancer8,3.661228992951446e-11
8884,EX_pheme(e),pheme(e),Healthy4,8.005443078745894e-10
8885,EX_pheme(e),pheme(e),Healthy5,4.896890016160214e-12
8886,EX_pheme(e),pheme(e),Healthy6,1.7937338189496793e-11
8887,EX_phenol(e),phenol(e),Cancer1,1.523673433053636
8888,EX_phenol(e),phenol(e),Cancer2,0.21309242792810723
8889,EX_phenol(e),phenol(e),Cancer3,0.12424605113261172
8890,EX_phenol(e),phenol(e),Cancer4,0.041026916326376735
8891,EX_phenol(e),phenol(e),Cancer5,0.6040736405386675
8892,EX_phenol(e),phenol(e),Cancer6,0.4868456402256552
8893,EX_phenol(e),phenol(e),Cancer7,0.6073106097610114
8894,EX_phenol(e),phenol(e),Cancer8,0.12797669794076602
8895,EX_phenol(e),phenol(e),Healthy1,0.03743988860978098
8896,EX_phenol(e),phenol(e),Healthy2,0.12843934942044488
8897,EX_phenol(e),phenol(e),Healthy3,0.1334265520076721
8898,EX_phenol(e),phenol(e),Healthy4,0.036603281963875516
8899,EX_phenol(e),phenol(e),Healthy5,0.24153308568862156
8900,EX_phenol(e),phenol(e),Healthy6,7.0440836936916735
8901,EX_phenol(e),phenol(e),Healthy7,0.25852058585012677
8902,EX_phenol(e),phenol(e),Healthy8,2.0566356891046094
8903,EX_phpyr(e),phpyr(e),Cancer1,0.16349476281727368
8904,EX_phpyr(e),phpyr(e),Cancer2,0.08857824191810329
8905,EX_phpyr(e),phpyr(e),Cancer3,0.015491346315911488
8906,EX_phpyr(e),phpyr(e),Cancer4,0.016195114073876114
8907,EX_phpyr(e),phpyr(e),Cancer6,0.009370131892768101
8908,EX_phpyr(e),phpyr(e),Cancer7,0.05779085037183497
8909,EX_phpyr(e),phpyr(e),Cancer8,0.12300682751152438
8910,EX_phpyr(e),phpyr(e),Healthy2,0.08172317821462781
8911,EX_phpyr(e),phpyr(e),Healthy4,0.03461397225396654
8912,EX_phpyr(e),phpyr(e),Healthy6,0.026379077601191406
8913,EX_phpyr(e),phpyr(e),Healthy7,0.9454407790807478
8914,EX_phpyr(e),phpyr(e),Healthy8,0.014985968735881781
8915,EX_pi(e),pi(e),Cancer1,12.899001022048102
8916,EX_pi(e),pi(e),Cancer2,4.4731761606774505
8917,EX_pi(e),pi(e),Cancer3,3.0721719448252442
8918,EX_pi(e),pi(e),Cancer4,3.2282394559533785
8919,EX_pi(e),pi(e),Cancer5,6.7269190280706255
8920,EX_pi(e),pi(e),Cancer6,1.6664584676251974
8921,EX_pi(e),pi(e),Cancer7,3.7949696042706313
8922,EX_pi(e),pi(e),Cancer8,2.6287575970864063
8923,EX_pi(e),pi(e),Healthy1,3.5333041129235268
8924,EX_pi(e),pi(e),Healthy2,2.0726771845437826
8925,EX_pi(e),pi(e),Healthy3,3.7538455165319404
8926,EX_pi(e),pi(e),Healthy4,1.6988581808035013
8927,EX_pi(e),pi(e),Healthy5,5.515451925890836
8928,EX_pi(e),pi(e),Healthy6,16.02431616170982
8929,EX_pi(e),pi(e),Healthy7,13.37671452798444
8930,EX_pi(e),pi(e),Healthy8,7.671679060370862
8931,EX_pnto_R(e),pnto_R(e),Cancer1,4.023437226431596e-10
8932,EX_pnto_R(e),pnto_R(e),Cancer2,9.207534344684786e-13
8933,EX_pnto_R(e),pnto_R(e),Cancer3,8.31504789676588e-13
8934,EX_pnto_R(e),pnto_R(e),Cancer4,1.7201871254829621e-12
8935,EX_pnto_R(e),pnto_R(e),Cancer6,1.1037554227768563e-08
8936,EX_pnto_R(e),pnto_R(e),Cancer7,2.6494852161109983e-12
8937,EX_pnto_R(e),pnto_R(e),Healthy1,2.3046242598435258e-10
8938,EX_pnto_R(e),pnto_R(e),Healthy2,5.159065216874302e-16
8939,EX_pnto_R(e),pnto_R(e),Healthy3,3.3854498301550974e-07
8940,EX_pnto_R(e),pnto_R(e),Healthy4,7.147472494576096e-15
8941,EX_pnto_R(e),pnto_R(e),Healthy5,1.8045474084989812e-12
8942,EX_pnto_R(e),pnto_R(e),Healthy6,1.240161912218526e-12
8943,EX_pnto_R(e),pnto_R(e),Healthy7,9.120920144931822e-14
8944,EX_pnto_R(e),pnto_R(e),Healthy8,1.571905441461007e-10
8945,EX_ppa(e),ppa(e),Cancer1,6.061084978795252
8946,EX_ppa(e),ppa(e),Cancer2,1.6664730102546574
8947,EX_ppa(e),ppa(e),Cancer3,0.24563766060251646
8948,EX_ppa(e),ppa(e),Cancer4,0.16915522195580018
8949,EX_ppa(e),ppa(e),Cancer5,0.002854758762003128
8950,EX_ppa(e),ppa(e),Cancer6,0.07062803513476903
8951,EX_ppa(e),ppa(e),Cancer7,3.2935845361309433
8952,EX_ppa(e),ppa(e),Cancer8,0.9624459560477528
8953,EX_ppa(e),ppa(e),Healthy1,0.39610439245980283
8954,EX_ppa(e),ppa(e),Healthy2,0.6545107989972077
8955,EX_ppa(e),ppa(e),Healthy3,0.8778763515489656
8956,EX_ppa(e),ppa(e),Healthy4,0.15934474897445947
8957,EX_ppa(e),ppa(e),Healthy5,4.805503178772066
8958,EX_ppa(e),ppa(e),Healthy6,0.21956408014888898
8959,EX_ppa(e),ppa(e),Healthy7,18.150925321414025
8960,EX_ppa(e),ppa(e),Healthy8,0.08488149502396787
8961,EX_ppi(e),ppi(e),Cancer1,0.000801078110309192
8962,EX_ppi(e),ppi(e),Cancer2,0.0007724318450255344
8963,EX_ppi(e),ppi(e),Cancer3,8.542930288519431e-14
8964,EX_ppi(e),ppi(e),Cancer4,0.001321627961363351
8965,EX_ppi(e),ppi(e),Cancer5,1.7028084302614016e-09
8966,EX_ppi(e),ppi(e),Cancer6,0.0005886283061496346
8967,EX_ppi(e),ppi(e),Cancer7,0.0002527623894632061
8968,EX_ppi(e),ppi(e),Cancer8,0.0005306032587256274
8969,EX_ppi(e),ppi(e),Healthy1,9.428171515605555e-05
8970,EX_ppi(e),ppi(e),Healthy2,0.0008617411073610518
8971,EX_ppi(e),ppi(e),Healthy3,0.00035776008125157734
8972,EX_ppi(e),ppi(e),Healthy4,2.2471290307771614e-14
8973,EX_ppi(e),ppi(e),Healthy5,0.0003655372057448177
8974,EX_ppi(e),ppi(e),Healthy6,0.0006045034112693137
8975,EX_ppi(e),ppi(e),Healthy7,0.00036656795233314083
8976,EX_ppi(e),ppi(e),Healthy8,0.0008483641077726652
8977,EX_pro_L(e),pro_L(e),Cancer1,11.867723056892421
8978,EX_pro_L(e),pro_L(e),Cancer2,6.145419228623349
8979,EX_pro_L(e),pro_L(e),Cancer3,8.668725083713735
8980,EX_pro_L(e),pro_L(e),Cancer4,4.197421427270155
8981,EX_pro_L(e),pro_L(e),Cancer5,5.94643709613562
8982,EX_pro_L(e),pro_L(e),Cancer6,15.959857973712197
8983,EX_pro_L(e),pro_L(e),Cancer7,24.116913670175467
8984,EX_pro_L(e),pro_L(e),Cancer8,3.513832187366043
8985,EX_pro_L(e),pro_L(e),Healthy1,13.1038656158921
8986,EX_pro_L(e),pro_L(e),Healthy2,13.341012721059641
8987,EX_pro_L(e),pro_L(e),Healthy3,5.849691975358028
8988,EX_pro_L(e),pro_L(e),Healthy4,4.905697094815974
8989,EX_pro_L(e),pro_L(e),Healthy5,9.088378320864386
8990,EX_pro_L(e),pro_L(e),Healthy6,8.89459017092896
8991,EX_pro_L(e),pro_L(e),Healthy7,18.759990801778436
8992,EX_pro_L(e),pro_L(e),Healthy8,7.430004751389009
8993,EX_ptrc(e),ptrc(e),Cancer1,1.2538098857924689
8994,EX_ptrc(e),ptrc(e),Cancer2,0.03128538534657469
8995,EX_ptrc(e),ptrc(e),Cancer3,0.06433748222967636
8996,EX_ptrc(e),ptrc(e),Cancer4,0.00012228027771188702
8997,EX_ptrc(e),ptrc(e),Cancer5,0.0006203366375043561
8998,EX_ptrc(e),ptrc(e),Cancer6,2.2093188870873954e-05
8999,EX_ptrc(e),ptrc(e),Cancer7,0.007917898530380864
9000,EX_ptrc(e),ptrc(e),Cancer8,0.10391412535558728
9001,EX_ptrc(e),ptrc(e),Healthy1,1.6922932299105e-05
9002,EX_ptrc(e),ptrc(e),Healthy2,0.006520061251936821
9003,EX_ptrc(e),ptrc(e),Healthy3,0.1343809383931335
9004,EX_ptrc(e),ptrc(e),Healthy4,0.0018044920882587412
9005,EX_ptrc(e),ptrc(e),Healthy5,6.487930899222748e-05
9006,EX_ptrc(e),ptrc(e),Healthy6,1.0647421872939961e-05
9007,EX_ptrc(e),ptrc(e),Healthy7,3.814239490145857
9008,EX_ptrc(e),ptrc(e),Healthy8,1.6033599453399236e-05
9009,EX_pullulan1200(e),pullulan1200(e),Healthy2,4.354415284994253e-15
9010,EX_pullulan1200(e),pullulan1200(e),Healthy5,3.9668213932581406e-14
9011,EX_pydam(e),pydam(e),Cancer1,6.931281348353113e-10
9012,EX_pydam(e),pydam(e),Cancer2,2.190428075398858e-13
9013,EX_pydam(e),pydam(e),Cancer3,4.298916413193265e-13
9014,EX_pydam(e),pydam(e),Cancer5,1.368952651927054e-10
9015,EX_pydam(e),pydam(e),Cancer7,6.18811417918363e-13
9016,EX_pydam(e),pydam(e),Cancer8,8.168900892085984e-11
9017,EX_pydam(e),pydam(e),Healthy2,1.0038361995576588e-14
9018,EX_pydam(e),pydam(e),Healthy3,2.904312557115449e-10
9019,EX_pydam(e),pydam(e),Healthy4,6.8764214915969e-14
9020,EX_pydam(e),pydam(e),Healthy5,2.135282063707696e-13
9021,EX_pydam(e),pydam(e),Healthy6,1.3659526207761651e-12
9022,EX_pydam(e),pydam(e),Healthy7,3.2543395336359316e-13
9023,EX_pydx(e),pydx(e),Cancer1,0.1928412383198799
9024,EX_pydx(e),pydx(e),Cancer2,0.010383013278502664
9025,EX_pydx(e),pydx(e),Cancer3,0.290578839887116
9026,EX_pydx(e),pydx(e),Cancer4,0.14455506192704326
9027,EX_pydx(e),pydx(e),Cancer5,1.2016938061422466
9028,EX_pydx(e),pydx(e),Cancer6,0.12966005817047438
9029,EX_pydx(e),pydx(e),Cancer7,0.016186600758511135
9030,EX_pydx(e),pydx(e),Cancer8,0.05812789789603197
9031,EX_pydx(e),pydx(e),Healthy1,0.0004916179060181345
9032,EX_pydx(e),pydx(e),Healthy2,0.053881134576213845
9033,EX_pydx(e),pydx(e),Healthy3,0.0003400448993526644
9034,EX_pydx(e),pydx(e),Healthy4,0.11150285322112805
9035,EX_pydx(e),pydx(e),Healthy5,0.007876507217936648
9036,EX_pydx(e),pydx(e),Healthy6,0.5830008188328508
9037,EX_pydx(e),pydx(e),Healthy7,0.00021278581440741757
9038,EX_pydx(e),pydx(e),Healthy8,0.35179268613054715
9039,EX_pydxn(e),pydxn(e),Cancer1,0.1929401020205251
9040,EX_pydxn(e),pydxn(e),Cancer2,0.010417438775076894
9041,EX_pydxn(e),pydxn(e),Cancer3,0.2907633781786673
9042,EX_pydxn(e),pydxn(e),Cancer4,0.14461008883577395
9043,EX_pydxn(e),pydxn(e),Cancer5,1.2016938025053143
9044,EX_pydxn(e),pydxn(e),Cancer6,0.12973803639645926
9045,EX_pydxn(e),pydxn(e),Cancer7,0.01769944533874058
9046,EX_pydxn(e),pydxn(e),Cancer8,0.058229150659201895
9047,EX_pydxn(e),pydxn(e),Healthy1,0.0004944209615624792
9048,EX_pydxn(e),pydxn(e),Healthy2,0.0538805192136342
9049,EX_pydxn(e),pydxn(e),Healthy3,0.00041860153377730843
9050,EX_pydxn(e),pydxn(e),Healthy4,0.11168828238415981
9051,EX_pydxn(e),pydxn(e),Healthy5,0.00788713906115033
9052,EX_pydxn(e),pydxn(e),Healthy6,0.5830811444650449
9053,EX_pydxn(e),pydxn(e),Healthy7,0.0004311487253554475
9054,EX_pydxn(e),pydxn(e),Healthy8,0.3518559107190168
9055,EX_pyr(e),pyr(e),Cancer1,1.191687284236037
9056,EX_pyr(e),pyr(e),Cancer2,0.30079763212691635
9057,EX_pyr(e),pyr(e),Cancer3,0.8676877461658442
9058,EX_pyr(e),pyr(e),Cancer4,4.93468811432728
9059,EX_pyr(e),pyr(e),Cancer5,0.9982465091051893
9060,EX_pyr(e),pyr(e),Cancer6,0.3501959769959383
9061,EX_pyr(e),pyr(e),Cancer7,1.5393797526851285
9062,EX_pyr(e),pyr(e),Cancer8,3.673820119648001
9063,EX_pyr(e),pyr(e),Healthy1,0.05905492210359903
9064,EX_pyr(e),pyr(e),Healthy2,20.12787007701283
9065,EX_pyr(e),pyr(e),Healthy3,0.3153705144856594
9066,EX_pyr(e),pyr(e),Healthy4,9.592190338645956
9067,EX_pyr(e),pyr(e),Healthy5,4.146378364880505
9068,EX_pyr(e),pyr(e),Healthy6,12.897160966351311
9069,EX_pyr(e),pyr(e),Healthy7,2.0011405816371948
9070,EX_pyr(e),pyr(e),Healthy8,0.5918620557328867
9071,EX_q8(e),q8(e),Cancer7,1.1682880154596544e-14
9072,EX_q8(e),q8(e),Healthy2,1.0985204100682819e-14
9073,EX_q8(e),q8(e),Healthy4,1.564533649224675e-15
9074,EX_q8(e),q8(e),Healthy5,1.9576598754886468e-13
9075,EX_q8(e),q8(e),Healthy6,1.1614583585387012e-14
9076,EX_raffin(e),raffin(e),Cancer7,5.418118877217205e-13
9077,EX_raffin(e),raffin(e),Healthy2,4.1708193982616846e-15
9078,EX_raffin(e),raffin(e),Healthy5,5.643408701703422e-13
9079,EX_rbflvrd(e),rbflvrd(e),Cancer1,0.13031907949899896
9080,EX_rbflvrd(e),rbflvrd(e),Cancer2,0.2993147854545823
